fecha;codigo_empresa;id_genero;id_estado civil;fecha_nacimiento;tipo_nomina;fecha_ingreso;id_cargo;tipo_cargo;nivel_cargo;tipo_area;clase_empleado;porcent_riesgo;salario;total_salario;cedula_anonimizada;ubicacion_anonimizada;fechafin_contrato;causa_salida;tipo_retiro;retiro;status
31/07/2018;21;M;CASADO;31/03/1965;INTEGRAL;27/06/2017;84333;GERENCIAL;2;ADMINISTRATIVO;ADMINISTRACION CENTRAL;2,43;16065000;16065000;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/08/2018;21;M;NS;31/03/1965;TERMINO INDEFINIDO;27/06/2017;0;GERENCIAL;2;ADMINISTRATIVO;NS;0;16065000;16065000;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/09/2018;21;M;CASADO;31/03/1965;INTEGRAL;27/06/2017;84333;GERENCIAL;2;ADMINISTRATIVO;ADMINISTRACION CENTRAL;2,43;16065000;16065000;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/10/2018;21;M;CASADO;31/03/1965;INTEGRAL;27/06/2017;84333;GERENCIAL;2;ADMINISTRATIVO;ADMINISTRACION CENTRAL;2,43;16065000;16065000;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/11/2018;21;M;CASADO;31/03/1965;INTEGRAL;27/06/2017;84333;GERENCIAL;2;ADMINISTRATIVO;ADMINISTRACION CENTRAL;2,43;16065000;16065000;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2018;21;M;CASADO;31/03/1965;INTEGRAL;27/06/2017;84333;GERENCIAL;2;ADMINISTRATIVO;ADMINISTRACION CENTRAL;2,43;16065000;16065000;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2017;41;M;CASADO;31/03/1965;NS;27/06/2017;;GERENCIAL;2;ADMINISTRATIVO;NS;NS;15750000;15750000;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/01/2019;41;M;CASADO;31/03/1965;INTEGRAL;27/06/2017;84333;GERENCIAL;2;ADMINISTRATIVO;ADMINISTRACION CENTRAL;2,43;16659400;16659400;1865;7;8/02/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2017;21;F;DIVORCIADO;16/12/1965;NS;30/01/2017;;DIRECCION;1;ADMINISTRATIVO;NS;NS;48300000;48300000;1866;5;1/05/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;F;DIVORCIADO;16/12/1965;INTEGRAL;30/01/2017;84028;DIRECCION;1;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;49266000;49266000;1866;5;1/05/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2018;21;F;DIVORCIADO;16/12/1965;INTEGRAL;30/01/2017;84028;DIRECCION;1;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;49266000;49266000;1866;5;1/05/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2018;21;F;DIVORCIADO;16/12/1965;INTEGRAL;30/01/2017;84445;ESTRATEGICO;1;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;49266000;49266000;1866;5;1/05/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2018;21;F;DIVORCIADO;16/12/1965;INTEGRAL;30/01/2017;84445;ESTRATEGICO;1;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;49266000;49266000;1866;5;1/05/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2019;21;M;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;16700000;16700000;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/08/2019;21;M;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;16700000;16700000;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/09/2019;21;M;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;16700000;16700000;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/10/2019;21;M;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;16700000;16700000;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
30/11/2019;21;M;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;16700000;16700000;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2019;21;M;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;16700000;16700000;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/01/2020;21;M;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;17434800;17434800;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2020;21;NS;CASADO;1/05/1974;INTEGRAL;29/07/2019;84527;COMERCIAL;2;COMERCIAL;DIRECTOS DE VENTAS;0,522;16700000;16700000;1877;5;14/02/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2017;21;M;SOLTERO;1/10/1982;NS;21/12/2016;;SOPORTE;6;PLANTA;NS;NS;1002800;1002800;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/01/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
28/02/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/03/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/04/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/05/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/06/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/07/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/08/2018;21;M;NS;1/10/1982;TERMINO INDEFINIDO;21/12/2016;0;SOPORTE;6;PLANTA;NS;0;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/09/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/10/2018;21;M;SOLTERO;1/10/1982;TERMINO INDEFINIDO;21/12/2016;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;2,43;1051300;1051300;1879;19;14/11/2018;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/12/2017;21;M;CASADO;18/11/1982;NS;17/07/2017;;SOPORTE;5;ADMINISTRATIVO;NS;NS;2241800;2241800;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2018;21;M;NS;18/11/1982;TERMINO INDEFINIDO;17/07/2017;0;SOPORTE;5;ADMINISTRATIVO;NS;0;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/11/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2018;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2350300;2350300;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;ADMINISTRATIVO PLANTA;5;PLANTA;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;19;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;ADMINISTRATIVO PLANTA;5;PLANTA;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;18;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;ADMINISTRATIVO PLANTA;5;PLANTA;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;18;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;ADMINISTRATIVO PLANTA;5;PLANTA;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;18;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;ADMINISTRATIVO PLANTA;5;PLANTA;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;18;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2019;21;M;CASADO;18/11/1982;TERMINO INDEFINIDO;17/07/2017;83893;ADMINISTRATIVO PLANTA;5;PLANTA;DIRECTOS DE PRODUCCION;0,522;2436800;2436800;1880;18;25/09/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2018;21;M;SOLTERO;25/05/1983;TERMINO FIJO;11/04/2018;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1051300;1051300;1887;6;1/05/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2017;21;M;SOLTERO;27/11/1985;NS;6/07/2017;;SOPORTE;6;PLANTA;NS;NS;1002800;1002800;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;M;SOLTERO;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2018;21;M;SOLTERO;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2018;21;M;SOLTERO;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2018;21;M;SOLTERO;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2018;21;M;SOLTERO;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2018;21;M;UNION LIBRE;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2018;21;M;UNION LIBRE;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2018;21;M;NS;27/11/1985;TERMINO FIJO;6/07/2017;0;SOPORTE;6;PLANTA;NS;0;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2018;21;M;UNION LIBRE;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2018;21;M;UNION LIBRE;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/11/2018;21;M;UNION LIBRE;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2018;21;M;UNION LIBRE;27/11/1985;TERMINO FIJO;6/07/2017;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;0,522;1051300;1051300;1894;7;14/01/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2018;21;M;NS;14/08/1984;TERMINO INDEFINIDO;7/05/2018;0;CLAVE;3;ADMINISTRATIVO;NS;0;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/11/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2018;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6213400;6213400;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;7;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;4;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;4;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;4;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;4;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;4;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2019;21;M;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;4;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2020;21;NS;SOLTERO;14/08/1984;TERMINO INDEFINIDO;7/05/2018;83894;ADMINISTRATIVO;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;6443300;6443300;1895;4;18/10/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2018;21;M;NS;20/07/1984;TERMINO INDEFINIDO;27/06/2017;0;CLAVE;3;ADMINISTRATIVO;NS;0;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/11/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2018;21;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5355000;5355000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2017;41;M;UNION LIBRE;20/07/1984;NS;27/06/2017;;CLAVE;3;ADMINISTRATIVO;NS;NS;5250000;5250000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2019;41;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5800000;5800000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2019;41;M;UNION LIBRE;20/07/1984;TERMINO INDEFINIDO;27/06/2017;84336;CLAVE;3;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;5800000;5800000;1898;5;17/04/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
